Local_Auth_Code,x,y,geo_area,EU_zone_agglom,Total_PM25,Motorway_in,Motorway_out,Trunk_A_Rd_in,Trunk_A_Rd_out,Primary_A_Rd_in,Primary_A_Rd_out,Minor_Rd.Cold_Start_in,Minor_Rd.Cold_Start_out,Brake.Tyre_in,Brake.Tyre_out,Road_Abrasion_in,Road_Abrasion_out,Industry_in,Industry_out,Domestic_in,Domestic_out,Rail_in,Rail_out,Other_in,Other_out,PM_secondary,Residual.Salt,Point_Sources,Sex,AgeGroup,Pathogen,RatePer100000
S12000033,385500,807500,1,38,3.899266,0,0,0.013978,0.007549,0,0.007078,9.12E-04,0.010368,0.043261,0.059813,0.020744,0.025899,0.003237,0.2045,0.004798,0.227271,0,4.89E-04,0.001677,0.06523,2.43644,0.73988,0.026142,Male,15-44 years,Adenovirus,0.302288018
S12000033,386500,807500,1,38,4.133327,0,0,2.83E-04,0.009651,0,0.007921,0.014417,0.011215,0.031935,0.07078,0.010525,0.030652,0.061387,0.204911,0.256094,0.233316,0,5.44E-04,0.006619,0.066138,2.43644,0.648612,0.031885,Male,15-44 years,Human metapneumovirus,0
S12000033,387500,807500,1,38,4.082951,0,0,0,0.006079,0,0.008438,0.00518,0.013981,0.009899,0.067834,0.003263,0.028005,0.024155,0.226991,0.136918,0.303014,0,6.11E-04,0.004509,0.072416,2.43644,0.693557,0.041663,Male,15-44 years,Influenza - Type A (any subtype),0
S12000033,388500,807500,1,38,4.095935,0,0,0,0.004544,0,0.008732,0.001165,0.016397,0.002394,0.068788,8.20E-04,0.027272,0.007118,0.257115,0.036197,0.361631,0,7.95E-04,0.00252,0.090249,2.43644,0.718909,0.054854,Male,15-44 years,Influenza - Type A (not subtyped),0
S12000033,389500,807500,1,38,4.693045,0,0,0,0.003782,0,0.009975,0.011062,0.02217,0.022781,0.080862,0.007402,0.030291,0.060062,0.314012,0.383335,0.48372,0,9.43E-04,0.008616,0.1144,2.43644,0.587994,0.115197,Male,15-44 years,Influenza - Type A or B,0
S12000033,390500,807500,1,38,5.477025,0,0,0,0.003336,0,0.012783,0.021712,0.029615,0.047302,0.099941,0.015348,0.035943,0.122407,0.382166,0.716248,0.64116,0,0.00112,0.015976,0.154521,2.453441,0.5691,0.154902,Male,15-44 years,Influenza - Type A(H1N1)pdm09,0
S12000033,391500,807500,1,38,6.144108,0,0,0,0.003032,0.023936,0.015928,0.041681,0.035145,0.111868,0.122332,0.037103,0.042927,0.112342,0.474475,0.462999,0.753235,0,0.00132,0.054388,0.165872,2.453441,0.608722,0.623365,Male,15-44 years,Influenza - Type A(H3),0
S12000033,392500,807500,1,38,5.550325,0,0,0,0.002822,0.012583,0.020157,0.023629,0.04388,0.075805,0.142552,0.024904,0.049399,0.097653,0.623043,0.265434,0.766736,0,0.001773,0.012626,0.196324,2.453441,0.584043,0.153516,Male,15-44 years,Influenza - Type B,0
S12000033,393500,807500,1,38,7.42263,0,0,0,0.002642,0.010997,0.019865,0.028306,0.046714,0.086548,0.142744,0.02828,0.049285,2.100577,0.531057,0.241072,0.700154,0.002176,0.002326,0.045027,0.240545,2.453441,0.604155,0.086722,Male,15-44 years,Mycoplasma pneumoniae,0.201525345
S12000033,394500,807500,1,38,5.667468,0,0,0,0.002421,0.011219,0.020542,0.024131,0.044143,0.073492,0.133784,0.02467,0.046327,0.087811,0.859079,0.179646,0.632527,2.50E-05,0.002847,0.042406,0.344506,2.453441,0.616739,0.067721,Male,15-44 years,Parainfluenza virus,0.403050691
S12000033,395500,807500,1,38,4.819334,0,0,0,0.002003,0,0.016081,0.002376,0.034717,0.006069,0.105705,0.001969,0.036833,0.003167,0.668833,0.007957,0.50049,0,0.002178,3.77E-04,0.340145,2.446618,0.585712,0.058101,Male,15-44 years,Respiratory syncytial virus,0
S12000033,384500,806500,1,38,3.827623,0,0,0,0.005152,0.007493,0.005091,6.77E-04,0.010558,0.019634,0.046714,0.009912,0.019825,0.002839,0.229087,0.012058,0.225964,0,4.41E-04,0.002346,0.079608,2.443985,0.684061,0.022178,Male,15-44 years,Rhinovirus,1.108389399
S12000033,385500,806500,1,38,3.92494,0,0,0.020189,0.007501,0.012455,0.005433,0.001086,0.009507,0.092633,0.054281,0.044991,0.023439,0.003769,0.19561,0.009086,0.205734,0,4.86E-04,0.004405,0.061531,2.43644,0.710554,0.02582,Male,15-44 years,Seasonal coronavirus (Non-SARS-CoV-2),0.100762673
S12000033,386500,806500,1,38,3.936846,0,0,0,0.00918,0.012362,0.006508,0.006616,0.010718,0.047596,0.064998,0.021021,0.027984,0.020165,0.196363,0.102791,0.233815,0,5.37E-04,0.003476,0.062595,2.43644,0.641919,0.03176,Female,45-64 years,Adenovirus,0
S12000033,387500,806500,1,38,3.937829,0,0,0,0.005337,0.011946,0.006953,0.001971,0.012481,0.035388,0.059111,0.016851,0.02427,0.009565,0.213808,0.029124,0.279346,0,6.05E-04,0.002607,0.067395,2.43644,0.683094,0.041539,Female,45-64 years,Human metapneumovirus,0.129513379
S12000033,388500,806500,1,38,3.998576,0,0,0,0.004124,0.005786,0.007853,0.00225,0.014498,0.021345,0.061835,0.010345,0.024508,0.005264,0.23645,0.03361,0.321944,0,6.91E-04,0.00231,0.077467,2.43644,0.65851,0.073346,Female,45-64 years,Influenza - Type A (any subtype),0
S12000033,389500,806500,1,38,4.864886,0,0,0,0.003574,0.007602,0.008238,0.021623,0.019045,0.061022,0.070906,0.02044,0.026932,0.091437,0.283367,0.470608,0.411102,0,9.00E-04,0.044796,0.102158,2.43644,0.58206,0.202638,Female,45-64 years,Influenza - Type A (not subtyped),0
S12000033,390500,806500,1,38,5.222178,0,0,0,0.003192,0.00746,0.010885,0.021935,0.028635,0.05461,0.096608,0.01795,0.034697,0.101067,0.366897,0.387517,0.642299,0,0.001041,0.141728,0.133989,2.453441,0.583415,0.134815,Female,45-64 years,Influenza - Type A or B,0.129513379
S12000033,391500,806500,1,38,5.389138,0,0,0,0.002933,0.018365,0.01582,0.025968,0.035754,0.103997,0.118956,0.034228,0.04176,0.080683,0.456857,0.340773,0.71259,0,0.001224,0.008493,0.2126,2.453441,0.60896,0.115738,Female,45-64 years,Influenza - Type A(H1N1)pdm09,0
S12000033,392500,806500,1,38,5.687996,0,0,0,0.002728,0.011443,0.018722,0.031791,0.042122,0.092152,0.134704,0.030054,0.04682,0.112404,0.618174,0.452952,0.712635,0,0.001601,0.031179,0.220939,2.453441,0.593944,0.08019,Female,45-64 years,Influenza - Type A(H3),0
S12000033,393500,806500,1,38,6.329038,0,0,0,0.002526,0.008846,0.020985,0.059844,0.04467,0.118821,0.138147,0.038248,0.047941,0.786555,0.636285,0.253462,0.716899,0.002364,0.002117,0.069232,0.278627,2.453441,0.593726,0.056298,Female,45-64 years,Influenza - Type B,0.129513379
S12000033,394500,806500,1,38,6.17376,0,0,0,0.002302,0.027997,0.019425,0.047903,0.043852,0.113134,0.131604,0.037952,0.045615,0.075721,0.767188,0.290732,0.605963,9.70E-05,0.003713,0.421201,0.368917,2.453441,0.668059,0.048942,Female,45-64 years,Mycoplasma pneumoniae,0.518053518
S12000033,395500,806500,1,38,5.245449,0,0,0,0.002064,0,0.017122,0.008876,0.035821,0.012874,0.107858,0.004177,0.037719,0.142638,0.60575,0.01108,0.52386,0,0.003149,0.097628,0.555873,2.446618,0.581342,0.050998,Female,45-64 years,Parainfluenza virus,0.518053518
S12000033,396500,806500,1,38,4.483969,0,0,0,0.001735,0,0.010181,0,0.024169,0,0.073558,0,0.025973,0,0.506606,0,0.372321,0,0.002459,0.02632,0.38412,2.446618,0.554682,0.055228,Female,45-64 years,Respiratory syncytial virus,0.129513379
S12000033,383500,805500,1,38,3.665201,0,0,0,0.003181,0,0.004174,0.001741,0.008982,0.005031,0.036156,0.001811,0.015168,0.002537,0.211363,0.006328,0.200227,0,4.00E-04,0.003114,0.063676,2.443985,0.638755,0.01857,Female,45-64 years,Rhinovirus,2.719780967
S12000033,384500,805500,1,38,3.690764,0,0,0,0.005548,0,0.004613,3.02E-04,0.008582,7.88E-04,0.044563,3.60E-04,0.019126,0.002297,0.19728,0.006394,0.184089,0,4.39E-04,0.002786,0.059253,2.443985,0.689726,0.020638,Female,45-64 years,Seasonal coronavirus (Non-SARS-CoV-2),0
S12000033,385500,805500,1,38,3.66792,0,0,0.01532,0.007666,0,0.005411,8.43E-04,0.008615,0.046955,0.05349,0.022735,0.023229,0.002929,0.177763,0.007956,0.183949,0,4.84E-04,0.001908,0.055092,2.43644,0.593415,0.023719,Male,45-64 years,Adenovirus,0
S12000033,386500,805500,1,38,3.708273,0,0,0,0.008174,0,0.006034,8.61E-04,0.009791,0.002231,0.059653,0.001019,0.025625,0.002449,0.183632,0.012392,0.210182,0,5.37E-04,0.001966,0.05693,2.43644,0.661567,0.028792,Male,45-64 years,Human metapneumovirus,0.13635217
S12000033,387500,805500,1,38,3.822833,0,0,0,0.004929,0,0.006482,4.74E-04,0.010925,0.001353,0.053987,6.20E-04,0.02232,0.002578,0.202042,0.003384,0.23557,0,6.01E-04,0.001781,0.061406,2.43644,0.738075,0.039868,Male,45-64 years,Influenza - Type A (any subtype),0
S12000033,388500,805500,1,38,3.791804,0,0,0,0.003838,0,0.006701,8.38E-04,0.01319,0.002411,0.056175,0.001102,0.022294,0.003464,0.224285,0.002763,0.284764,0,6.79E-04,0.001132,0.069602,2.43644,0.604264,0.057865,Male,45-64 years,Influenza - Type A (not subtyped),0
S12000033,389500,805500,1,38,4.169251,0,0,0,0.003407,0,0.007813,0.008501,0.018085,0.020622,0.067392,0.006695,0.025521,0.021474,0.270229,0.109755,0.398765,0,8.89E-04,0.004886,0.095376,2.43644,0.589927,0.08348,Male,45-64 years,Influenza - Type A or B,0
S12000033,390500,805500,1,38,4.88544,0,0,0,0.003063,0,0.010241,0.023158,0.024156,0.053457,0.084363,0.017163,0.030676,0.092215,0.337847,0.369269,0.527225,0,0.001023,0.069108,0.125788,2.453441,0.587301,0.075949,Male,45-64 years,Influenza - Type A(H1N1)pdm09,0
S12000033,391500,805500,1,38,5.305985,0,0,0,0.00283,0.017296,0.013348,0.0214,0.031882,0.099391,0.107197,0.032255,0.037969,0.094593,0.431535,0.242052,0.677115,0,0.001195,0.225546,0.140338,2.453441,0.6136,0.063006,Male,45-64 years,Influenza - Type A(H3),0
S12000033,392500,805500,1,38,5.512094,0,0,0,0.00264,0.003278,0.019396,0.038403,0.035593,0.068193,0.129508,0.022056,0.045304,0.114815,0.530397,0.372848,0.706036,0,0.001497,0.124911,0.196319,2.453441,0.595549,0.051906,Male,45-64 years,Influenza - Type B,0
S12000033,393500,805500,1,38,5.67117,0,0,0,0.002437,0.020562,0.018294,0.047827,0.039986,0.098465,0.129775,0.032523,0.045261,0.121786,0.607471,0.288422,0.691291,0,0.002421,0.154898,0.244943,2.453441,0.620755,0.050617,Male,45-64 years,Mycoplasma pneumoniae,0.272704341
S12000033,394500,805500,1,38,6.691447,0,0,0,0.002221,0.022639,0.02058,0.029544,0.040491,0.09263,0.126439,0.031132,0.044151,0.994211,0.539772,0.112351,0.626969,0.00533,0.003194,0.484776,0.353196,2.453441,0.664369,0.044019,Male,45-64 years,Parainfluenza virus,0
S12000033,395500,805500,1,38,6.035583,0,0,0,0.001988,0,0.016466,0.012261,0.033374,0.023437,0.103207,0.007605,0.036287,0.046497,0.647282,0.125479,0.497179,0,0.004684,1.065647,0.337533,2.446618,0.572761,0.057282,Male,45-64 years,Respiratory syncytial virus,0.13635217
S12000033,396500,805500,1,38,4.567991,0,0,0,0.001826,0,0.009788,0.002936,0.023424,0.008531,0.072325,0.002768,0.025758,0.002512,0.476563,0.007366,0.390851,0,0.003858,0.020633,0.436894,2.446618,0.571456,0.063884,Male,45-64 years,Rhinovirus,2.317986897
S12000033,397500,805500,1,38,4.011467,0,0,0,0.001525,0,0.007111,5.62E-04,0.016255,0.001662,0.052816,5.39E-04,0.018983,6.70E-05,0.338643,4.96E-04,0.284255,0,0.002677,0.001675,0.240261,2.446618,0.539583,0.057736,Male,45-64 years,Seasonal coronavirus (Non-SARS-CoV-2),0
S12000033,379500,804500,1,38,3.725362,0,0,0,0.001242,0,0.002211,3.55E-04,0.004065,0.001005,0.01775,4.59E-04,0.007493,0.001998,0.10574,0.002059,0.10493,0,2.69E-04,0.001788,0.029709,2.663112,0.769318,0.011863,Female,65-74 years,Adenovirus,0
S12000033,383500,804500,1,38,3.567087,0,0,0,0.003556,0,0.003387,7.47E-04,0.007202,0.001702,0.033557,7.78E-04,0.014156,0.022987,0.143909,0.023174,0.158941,0,4.01E-04,0.003081,0.046486,2.459793,0.625999,0.017231,Female,65-74 years,Human metapneumovirus,0
S12000033,384500,804500,1,38,3.623184,0,0,0.00264,0.006612,0,0.003775,6.46E-04,0.007604,0.009484,0.044437,0.00456,0.019179,0.002139,0.178116,0.006416,0.166044,0,4.39E-04,0.002435,0.048569,2.459793,0.640979,0.019313,Female,65-74 years,Influenza - Type A (any subtype),0.342083838
S12000033,385500,804500,1,38,3.646417,0,0,0.011234,0.007025,0,0.004258,7.83E-04,0.008241,0.034818,0.048566,0.016873,0.020828,0.003951,0.166506,0.008076,0.173599,0,4.86E-04,0.002363,0.049384,2.470471,0.59629,0.022668,Female,65-74 years,Influenza - Type A (not subtyped),0
S12000033,386500,804500,1,38,3.623703,0,0,0,0.00684,0,0.004715,8.21E-04,0.00911,0.002159,0.051335,9.86E-04,0.021702,0.003267,0.174355,0.013261,0.193208,0,5.39E-04,0.002247,0.051656,2.470471,0.588328,0.028701,Female,65-74 years,Influenza - Type A or B,0.342083838
S12000033,387500,804500,1,38,3.723481,0,0,0,0.004542,0,0.005244,0.00173,0.010584,0.004583,0.049232,0.002095,0.019947,0.002513,0.180466,0.017268,0.226839,0,6.00E-04,0.00267,0.056084,2.470471,0.628517,0.040092,Female,65-74 years,Influenza - Type A(H1N1)pdm09,0.342083838
S12000033,388500,804500,1,38,3.784899,0,0,0,0.003665,0,0.005935,8.53E-04,0.013444,0.00228,0.054564,0.001043,0.021287,0.001643,0.218293,0.001712,0.283439,0,6.74E-04,0.001993,0.063261,2.470471,0.588814,0.051527,Female,65-74 years,Influenza - Type A(H3),0
S12000033,389500,804500,1,38,4.072376,0,0,0,0.003167,0,0.007361,0.002311,0.017814,0.006059,0.065916,0.002596,0.024613,0.004586,0.254458,0.013661,0.382248,0,7.67E-04,0.001626,0.074395,2.470471,0.685547,0.054784,Female,65-74 years,Influenza - Type B,0
S12000033,390500,804500,1,38,4.593529,0,0,0,0.002979,0,0.0097,0.014269,0.021097,0.027533,0.078747,0.009044,0.028851,0.063215,0.308032,0.335833,0.455781,0,0.001014,0.006929,0.101557,2.463716,0.614808,0.05042,Female,65-74 years,Mycoplasma pneumoniae,0
S12000033,391500,804500,1,38,5.105944,0,0,0,0.002763,0.010322,0.01217,0.020461,0.026332,0.074442,0.094065,0.02428,0.033843,0.095404,0.385114,0.463844,0.586294,0,0.001186,0.011288,0.135958,2.463716,0.615047,0.049417,Female,65-74 years,Parainfluenza virus,0
S12000033,392500,804500,1,38,5.37837,0,0,0,0.002577,0.019037,0.0151,0.021007,0.031285,0.098457,0.108967,0.03263,0.039057,0.11334,0.449478,0.479632,0.644825,0,0.001449,0.018604,0.157551,2.463716,0.641438,0.040221,Female,65-74 years,Respiratory syncytial virus,0.342083838
S12000033,393500,804500,1,38,5.229359,0,0,0,0.002384,0.01276,0.017765,0.018679,0.034611,0.075588,0.117335,0.024675,0.041797,0.081302,0.515199,0.288921,0.652731,0,0.002083,0.012613,0.210153,2.463716,0.615031,0.042019,Female,65-74 years,Rhinovirus,2.052503027
S12000033,394500,804500,1,38,5.522493,0,0,0,0.002171,0.022679,0.017304,0.017643,0.033583,0.089373,0.110651,0.030105,0.039234,0.100684,0.594931,0.227411,0.566537,0.00595,0.002573,0.17985,0.337944,2.463716,0.630453,0.049699,Female,65-74 years,Seasonal coronavirus (Non-SARS-CoV-2),0
S12000033,395500,804500,1,38,5.082687,0,0,0,0.00194,0,0.014892,0.022546,0.027203,0.032736,0.092187,0.010622,0.032833,0.075453,0.536134,0.212835,0.458411,0.003982,0.00382,0.025182,0.439076,2.456316,0.60141,0.035106,Male,65-74 years,Adenovirus,0
S12000033,396500,804500,1,38,4.506948,0,0,0,0.001781,0,0.009071,0.003901,0.022148,0.011569,0.067945,0.003754,0.024422,0.008673,0.440542,0.004187,0.374398,0.003944,0.003917,7.06E-04,0.309387,2.456316,0.679966,0.080322,Male,65-74 years,Human metapneumovirus,0.374620229
S12000033,397500,804500,1,38,3.939947,0,0,0,0.001479,0,0.006708,0,0.0155,0,0.050638,0,0.01833,0,0.319066,0,0.268925,0,0.00339,7.10E-05,0.19867,2.456316,0.534022,0.066834,Male,65-74 years,Influenza - Type A (any subtype),0.749240457
S12000033,379500,803500,1,38,3.604721,0,0,0,0.001213,0,0.002159,2.66E-04,0.003957,7.60E-04,0.017315,3.47E-04,0.007333,0.002723,0.10374,0.001979,0.100944,0,2.84E-04,0.002363,0.02915,2.663112,0.656144,0.01093,Male,65-74 years,Influenza - Type A (not subtyped),0
S12000033,380500,803500,1,38,3.544971,0,0,0,0.001442,0,0.002402,4.97E-04,0.004489,0.001276,0.019604,5.83E-04,0.008286,0.002257,0.116673,0.006274,0.112357,0,3.25E-04,0.002032,0.031285,2.459793,0.763023,0.01237,Male,65-74 years,Influenza - Type A or B,0.749240457
S12000033,381500,803500,1,38,3.603723,0,0,0,0.001745,0,0.0027,0,0.005147,0,0.022555,0,0.00951,0.002353,0.125907,0,0.124465,0,3.54E-04,0.002011,0.033982,2.459793,0.799371,0.01383,Male,65-74 years,Influenza - Type A(H1N1)pdm09,0.374620229
S12000033,382500,803500,1,38,3.594167,0,0,0,0.00229,0,0.00302,0.001238,0.005877,0.003405,0.026476,0.001556,0.01112,0.002408,0.140786,0.009525,0.136325,0,3.85E-04,0.002359,0.037332,2.459793,0.735254,0.015018,Male,65-74 years,Influenza - Type A(H3),0.374620229
S12000033,383500,803500,1,38,3.675265,0,0,0,0.003946,0,0.003347,6.64E-04,0.006984,0.00187,0.034753,8.56E-04,0.014715,0.002916,0.154184,0.004058,0.153316,0,4.21E-04,0.002168,0.041037,2.459793,0.773524,0.016715,Male,65-74 years,Influenza - Type B,0
S12000033,384500,803500,1,38,3.642479,0,0,0.013677,0.006419,0,0.003736,2.59E-04,0.007736,0.040584,0.044751,0.019716,0.019149,0.001699,0.153083,0.001692,0.164504,0,4.61E-04,0.001428,0.043791,2.459793,0.640719,0.019286,Male,65-74 years,Mycoplasma pneumoniae,0.374620229
S12000033,385500,803500,1,38,3.612318,0,0,0,0.008654,0,0.004182,0.001107,0.008645,0.002817,0.054539,0.001289,0.023371,0.002235,0.157332,0.005522,0.182112,0,5.07E-04,0.002186,0.045832,2.470471,0.6182,0.02332,Male,65-74 years,Parainfluenza virus,0.374620229
S12000033,386500,803500,1,38,3.666367,0,0,0,0.005583,0,0.004671,4.82E-04,0.00968,0.00134,0.049309,6.13E-04,0.020288,0.002319,0.169816,0.003374,0.204868,0,5.60E-04,0.002343,0.04872,2.470471,0.642745,0.029186,Male,65-74 years,Respiratory syncytial virus,0.749240457
S12000033,387500,803500,1,38,3.77489,0,0,0,0.004306,0,0.00574,0.003425,0.011164,0.007693,0.051872,0.002868,0.020565,0.015269,0.186745,0.065984,0.237006,0,6.21E-04,0.002716,0.053087,2.470471,0.599286,0.03607,Male,65-74 years,Rhinovirus,2.622341601
S12000033,388500,803500,1,38,3.940957,0,0,0,0.003608,0,0.006786,0.007471,0.013305,0.016559,0.05673,0.005561,0.021851,0.024017,0.211684,0.109768,0.292471,0,6.97E-04,0.003475,0.059362,2.470471,0.59696,0.04018,Male,65-74 years,Seasonal coronavirus (Non-SARS-CoV-2),0
S12000033,389500,803500,1,38,4.313673,0,0,0,0.003286,0.003835,0.007169,0.013547,0.014774,0.040245,0.059497,0.013296,0.022692,0.048241,0.239583,0.229878,0.328466,0,9.20E-04,0.005573,0.07199,2.470471,0.698047,0.042163,Female,75+ years,Adenovirus,0.38143917
S12000033,390500,803500,1,38,4.292539,0,0,0,0.002982,0.006981,0.007903,0.00826,0.018084,0.039452,0.066835,0.013061,0.024987,0.014604,0.286313,0.084311,0.430424,0,0.001049,0.002492,0.084724,2.463716,0.697434,0.038927,Female,75+ years,Human metapneumovirus,0.38143917
S12000033,391500,803500,1,38,4.841056,0,0,0,0.002774,0.003369,0.010745,0.0187,0.01962,0.046702,0.076912,0.015263,0.0285,0.096221,0.321715,0.48656,0.443749,0,0.001208,0.011584,0.100458,2.463716,0.653826,0.039433,Female,75+ years,Influenza - Type A (any subtype),0
S12000033,392500,803500,1,38,4.894045,0,0,0,0.002596,0.01489,0.012838,0.018132,0.023207,0.078516,0.087873,0.028536,0.032496,0.06991,0.382935,0.246914,0.55411,0,0.001429,0.007721,0.122705,2.463716,0.71029,0.035234,Female,75+ years,Influenza - Type A (not subtyped),0
S12000033,393500,803500,1,38,4.947982,0,0,0,0.002402,0.002581,0.015595,0.019929,0.025283,0.053483,0.096714,0.01837,0.035576,0.09047,0.445748,0.305524,0.533185,0,0.001821,0.010683,0.171058,2.463716,0.620074,0.035762,Female,75+ years,Influenza - Type A or B,0
S12000033,394500,803500,1,38,5.847825,0,0,0,0.002184,0.014951,0.01488,0.021646,0.025839,0.072829,0.094039,0.024528,0.034253,0.623881,0.433098,0.180704,0.506529,0,0.00286,0.444947,0.212676,2.463716,0.62948,0.044783,Female,75+ years,Influenza - Type A(H1N1)pdm09,0
S12000033,395500,803500,1,38,4.810297,0,0,0,0.001945,0,0.012863,0.007314,0.026097,0.010103,0.08397,0.003278,0.030368,0.027986,0.521366,0.006563,0.434752,0,0.003729,0.087888,0.337317,2.456316,0.700796,0.057646,Female,75+ years,Influenza - Type A(H3),0
S12000033,396500,803500,1,38,4.288862,0,0,0,0.001776,0,0.008258,0.004601,0.018925,0.012435,0.059895,0.004035,0.021942,0.010736,0.400223,0.015576,0.320518,0.004197,0.003643,0.010787,0.248353,2.456316,0.658719,0.027926,Female,75+ years,Influenza - Type B,0
S12000033,378500,802500,1,38,3.74636,0,0,0,0.001008,0,0.001976,3.27E-04,0.003486,8.79E-04,0.015293,4.01E-04,0.00651,0.003231,0.089776,0.00536,0.093244,0,2.51E-04,0.001712,0.02575,2.663112,0.82385,0.010191,Female,75+ years,Mycoplasma pneumoniae,0
S12000033,379500,802500,1,38,3.677476,0,0,0,0.00117,0,0.002171,2.10E-04,0.003944,5.19E-04,0.017159,2.38E-04,0.007293,0.002858,0.101073,0.006459,0.10024,0,2.91E-04,0.003024,0.028708,2.663112,0.728218,0.010793,Female,75+ years,Parainfluenza virus,0
S12000033,380500,802500,1,38,3.743908,0,0,0,0.001385,0,0.002468,0.001034,0.004302,0.002485,0.019209,0.001137,0.008154,0.002587,0.112323,0.02919,0.10763,0,3.32E-04,0.001464,0.03059,2.459793,0.947578,0.012244,Female,75+ years,Respiratory syncytial virus,0
S12000033,381500,802500,1,38,3.588345,0,0,0,0.001665,0,0.002992,3.01E-04,0.00501,8.03E-04,0.022879,3.67E-04,0.009718,0.002146,0.121228,0.004821,0.123692,0,3.62E-04,0.002239,0.032399,2.459793,0.784296,0.01363,Female,75+ years,Rhinovirus,1.52575668
S12000033,382500,802500,1,38,3.621257,0,0,0,0.002171,0,0.003528,0.001013,0.006029,0.002726,0.027893,0.001246,0.011738,0.002766,0.130655,0.009368,0.137427,0,3.95E-04,0.002328,0.035184,2.459793,0.77207,0.014927,Female,75+ years,Seasonal coronavirus (Non-SARS-CoV-2),0.38143917
S12000033,383500,802500,1,38,3.775206,0,0,0,0.003832,0,0.003675,0.001114,0.00836,0.003166,0.038722,0.001447,0.015954,0.002126,0.145739,0.004491,0.172104,0,4.33E-04,0.00172,0.038922,2.459793,0.856724,0.016891,Male,75+ years,Adenovirus,0
S12000033,384500,802500,1,38,3.791082,0,0,0.017332,0.00595,0,0.004132,8.84E-04,0.009124,0.052791,0.048039,0.025608,0.019926,0.002275,0.151493,0.014849,0.18788,0,4.73E-04,0.00285,0.041351,2.459793,0.726631,0.019704,Male,75+ years,Human metapneumovirus,0
S12000033,385500,802500,1,38,3.767239,0,0,0,0.009284,0,0.005104,0.004271,0.009616,0.009699,0.061693,0.003414,0.025939,0.014229,0.158469,0.068705,0.196878,0,5.19E-04,0.003473,0.043776,2.470471,0.65835,0.023348,Male,75+ years,Influenza - Type A (any subtype),1.1164764
